Área,metros_cubiertos,ambientes,pisos,pileta,lat,lon,edad,tipo_depto,tipo_ph,precio
68.16289627054974,65.53329543444883,8,1.0,0,-34.70853138490987,-58.26880435229824,11.350820661374268,True,False,3445.397770039859
217.88077942751335,146.4366045724071,10,3.0,1,-34.81873735108504,-58.20072419595065,55.72980319936782,False,False,22352.499438075596
72.7509978844386,748.5439394384423,3,1.0,0,40.83371489795659,-73.9788628666672,9.953564907704036,True,False,177650.66806665843
69.29911809662175,740.9011030319461,9,1.0,0,40.70967704371883,-73.94959663528726,5.769469165582252,True,False,164942.5051349962
72.55607972620103,767.7359911483503,4,1.0,0,40.742630127651246,-74.03383326891964,7.25780806197985,True,False,175293.89601910842
74.07471516912918,766.5891036814563,7,1.0,0,40.780836919851026,-73.96109889324448,13.221805909493703,True,False,178815.37358964133
71.76312261085205,772.0210358597739,7,1.0,0,40.68432622764369,-74.00206154388147,5.157928475951831,True,False,156767.95993189744
67.50404666038357,711.124492696258,5,1.0,0,40.775438828603434,-73.92403144921745,5.139089663203245,True,False,147063.55500093344
236.3568732666652,153.7611275644282,10,3.0,0,-34.813024971500866,-58.28494127620157,59.12178253047927,False,False,24435.3232995794
71.83085002205777,770.3509707195608,4,1.0,0,40.678830400695155,-74.02788955378277,2.266025313919206,True,False,128902.18847976984
69.25512689699016,717.8255299678522,3,1.0,0,40.708101428748115,-74.02260372687994,8.786544290556598,True,False,156053.84521716877
66.74980860547248,718.148171832588,8,1.0,0,40.794768291101306,-73.96663700130965,11.508606522972016,True,False,232409.04992263063
230.68554794794812,139.37652922127342,10,3.0,0,-34.66100916655998,-58.24719349550616,22.8922546413034,False,False,13071.765735578592
86.19535946497602,86.13674048552177,6,1.0,1,-34.807089600316445,-58.271616634875016,3.1911105871263907,True,False,3160.794985939795
77.06562119041166,805.7673253036494,10,1.0,0,40.69469873846273,-73.99559056330175,13.84986391948493,True,False,178792.26496673614
211.30832507541623,145.02935714463896,4,1.0,1,-34.76147807139106,-58.19789931094743,8.651574715329499,False,False,43939.44910294977
215.46391109497196,133.7436358939184,10,3.0,1,-34.740493425659785,-58.26182514494388,58.35198540519259,False,False,31894.065245897866
61.71799184800273,660.2934238779343,3,1.0,0,40.6925175831637,-73.99884282959492,22.8922546413034,True,False,98088.9558586412
74.56296627858517,778.9252348530658,3,1.0,0,40.72733845595002,-73.90458601583852,8.964899681826028,True,False,100787.75228137118
160.11015706318818,131.4425351053961,10,1.0,0,-34.777781946218504,-58.30707763863053,59.53430267050626,False,True,128.29851442468967
65.56065227899356,689.8875263877408,5,1.0,0,40.708415869163154,-73.94762814269444,11.700536002893852,True,False,137367.04930014157
216.23078735316747,114.69813802560476,8,3.0,0,-34.67905610998273,-58.228206461430005,46.280632487073404,False,False,17987.12973077387
219.97716864318053,121.2755154988682,8,3.0,0,-34.805302747439605,-58.32386312887648,21.62084330600926,False,False,118.82852838682464
73.96260940654878,782.2281853543936,6,1.0,0,40.68302562406808,-73.97828643374044,8.038502682534572,True,False,132935.3436360027
67.33688419456962,691.4696079572989,2,1.0,0,40.83572375271396,-73.97065852074431,1.361745611080157,True,False,166846.5950115623
141.34848797441686,130.22119184609954,10,2.0,0,-34.75877136121041,-58.21415524630703,22.8922546413034,False,True,8916.683878254296
70.55227075694658,747.3032081124339,8,1.0,0,40.69413005011736,-74.04833051344397,8.073170689223435,True,False,122405.17520129576
64.39589486468938,684.6960629847732,5,1.0,0,40.69611149151174,-73.96748849809748,4.027773806426712,True,False,127009.8713643841
224.82795831928104,110.28038439142416,10,3.0,0,-34.67626792280517,-58.2414277757555,25.369148607606853,False,False,13680.778328023463
68.43033358890415,713.3907018720187,6,1.0,0,40.69116831940342,-74.01583925998908,2.8206689551559414,True,False,156617.80158279225
59.59805220103652,623.8818156478544,6,1.0,0,40.80294151640787,-74.00596388649504,9.45700347899707,True,False,198750.54762263215
66.9979045207687,703.2414763585575,4,1.0,0,40.72073396855698,-73.98570684769649,6.113037371875794,True,False,211178.6476832711
63.31440686931086,655.9854248995053,8,1.0,0,40.75609431685729,-73.94910150281743,9.055016130367346,True,False,272145.8980552057
77.72648773600459,815.3666031985136,9,1.0,0,40.72287422167018,-74.04133049305746,12.62581337196897,True,False,185442.67135759004
65.44020866214483,689.8296615639243,4,1.0,0,40.708034711489674,-74.03304720193454,7.881549419712757,True,False,129770.11076873538
232.17724040519,95.34128340329308,6,2.0,0,-34.7543183073789,-58.1701936176131,71.63762249516506,False,False,36242.80772915933
217.22102212909695,97.24628148533344,8,3.0,1,-34.66993711438219,-58.239352686459505,67.05548351508496,False,False,26597.908112615925
218.29091547489045,102.62035827771857,10,3.0,0,-34.7902327027781,-58.163920075693554,21.360177494329207,False,False,241.302708593483
174.1674598704255,136.98453607860415,7,3.0,1,-34.83276117413913,-58.28011955992948,1.0,False,False,6410.199561927649
71.31267472240162,743.4514469420146,6,1.0,0,40.719398529851475,-73.97850142584537,7.700335300343419,True,False,201595.6265728929
210.68447679429715,167.34803424495087,10,3.0,1,-34.757619893744845,-58.21226632918933,48.80101321387147,False,False,74642.56004572856
70.64133176893148,753.7736694249521,5,1.0,0,40.83371968098858,-73.98985678382482,12.494289397802502,True,False,142159.26165881593
84.01641826375648,884.6987142424881,10,1.0,0,40.72949526664316,-73.93002175784805,10.616285835102582,True,False,254646.61272071095
70.3354708867931,753.7224248052573,5,1.0,0,40.7896526144765,-74.03704101488066,6.818420536105349,True,False,174176.5617552633
68.8406267277689,726.6397543132117,6,1.0,0,40.803160252922034,-74.00046209603462,3.3027800120127173,True,False,288466.64355083683
74.93885610474305,781.582252877066,8,1.0,0,40.697622320760445,-73.94885018968596,2.44082443041803,True,False,197160.8037427172
64.92936511782162,696.1884857132526,6,1.0,0,40.734481035616355,-73.98867795061805,22.8922546413034,True,False,246567.17734966343
210.47975931342845,127.73927195363504,6,2.0,0,-34.73421984766247,-58.2660279033667,6.750160239286513,False,False,10473.342180960635
67.6040274832114,697.552222571233,5,1.0,0,40.734463323627615,-73.97477379586802,8.246600070611182,True,False,206893.87736097607
68.04161551963755,710.683859737145,6,1.0,0,40.70190891121784,-74.02332742823116,8.56411939741313,True,False,185273.23335837983
122.40195139047641,1102.0088920829037,5,1.0,0,40.714031796404775,-74.0017415607699,28.41054831347754,False,True,423141.0887283984
244.11374510787115,155.59671095045155,10,3.0,0,-34.82340568877985,-58.266689227047245,31.81435123773792,False,False,31860.018892952117
69.98017464047669,741.7538356109214,10,1.0,0,40.7874308265613,-74.02006860191246,14.478316759561594,True,False,237836.69670000023
74.57438049953852,774.8605559531923,4,1.0,0,40.83402403801362,-74.02161674486834,12.599540062978692,True,False,137732.61448483937
75.01476337148773,75.004195118726,5,1.0,0,-34.81428463461763,-58.27717177524135,2.0374759160481393,True,False,4949.882234472427
249.1659418451357,102.02392239877322,5,2.0,0,-34.77777777699945,-58.255182411332406,63.20011002665778,False,False,49758.46522414691
241.5212541334764,121.55023290777936,7,3.0,0,-34.684395440716656,-58.224069889682426,38.786783723707586,False,False,21708.316419450908
78.07340833643711,820.1121726679396,7,1.0,0,40.71132051117753,-73.99627689591526,22.8922546413034,True,False,171158.0363890309
242.8251287910197,166.13364081758525,10,3.0,1,-34.678450853036516,-58.24076973631321,85.40989120522441,False,False,32497.849165388012
115.81962999057652,89.40035438150508,7,1.0,0,-34.787597117923056,-58.27250611765964,48.81760053401646,False,True,84.2442913303738
233.8454680237136,109.2621949835542,10,3.0,1,-34.75110138504137,-58.27084542350848,27.36638099688704,False,False,22769.80157581859
246.6032850539008,101.24079991217772,6,2.0,1,-34.75322848449131,-58.168339194723806,66.48726493032648,False,False,42507.79067146891
72.94551148019067,747.3820380035929,7,1.0,0,40.69141098241631,-73.99838125676384,3.10027106505807,True,False,142947.99352904284
82.3425968144421,864.1738580966926,5,1.0,0,40.69333104953385,-74.02204337805411,11.6366173321901,True,False,237018.40392662183
60.50521169617223,633.8042360841333,6,1.0,0,40.8290038584626,-73.9760907253719,12.612004186075715,True,False,143014.68391366018
216.28982800259783,133.52008190182596,10,3.0,1,-34.80047705296114,-58.291607462300256,6.628318522448202,False,False,3643.713699375053
254.45090761793512,188.3521473072313,10,3.0,1,-34.82940747689098,-58.29044203643526,72.16610944110772,False,False,22191.19133769419
134.02924040263795,98.6120512437495,8,2.0,0,-34.786685199595844,-58.16804917954622,58.3459588939855,False,True,143.33934600525788
243.51879623019823,126.11382361803196,7,3.0,0,-34.697151349431714,-58.263312687792144,22.8922546413034,False,False,36647.9457259242
75.4613250541334,72.6430650341902,8,1.0,0,-34.702667510055555,-58.260114585173866,10.22169004690421,True,False,3759.260279501695
236.84968671409865,153.92720944647658,10,3.0,0,-34.73151356263356,-58.23968667762949,20.40297522466838,False,False,4273.43853852769
77.26476484792475,791.4125148682672,10,1.0,0,40.72081255516479,-74.01075293550778,2.6692000894500216,True,False,271402.2343109465
216.1999892743043,118.44673093584557,10,3.0,0,-34.821339008021646,-58.20491044910538,39.527160464023666,False,False,28294.77891248144
250.6373044003673,128.65761855133536,10,3.0,0,-34.832956317001035,-58.25310388520244,34.58758840944127,False,False,20037.447949591777
250.2648571789067,129.8674996733259,5,2.0,0,-34.697449593423926,-58.28034059322688,57.807641915300955,False,False,37346.606053353185
75.91645518429011,784.1141152723097,4,1.0,0,40.685097374518385,-73.9454029531608,8.723631549290463,True,False,118270.19866528572
75.90040940770734,796.1130395720825,8,1.0,0,40.65508101736199,-74.00635448810897,7.6704577973515935,True,False,92206.4401039846
70.56435866280286,759.1071062049411,3,1.0,0,40.68963334890411,-74.01186776291497,6.3977350208833705,True,False,199346.6553298472
196.6892369333007,122.85873454622288,8,3.0,0,-34.709575620116716,-58.215727164235545,40.90885464664443,False,False,20539.830730868372
69.09264174569361,743.3934880056867,7,1.0,0,40.82557033608469,-74.02055367321907,3.3367709797291827,True,False,224341.7951830669
81.07842824977146,77.93587897063654,2,1.0,0,-34.81028817806856,-58.27760098054706,14.45224098429781,True,False,106.35464479096125
75.43693840386199,776.7449544206199,4,1.0,0,40.708667298651534,-74.02347259185122,22.8922546413034,True,False,131481.930921432
68.68379725098956,731.5276684235783,3,1.0,0,40.7964139586608,-73.96401379974462,6.976943586509271,True,False,221700.96604368472
241.10269159956405,153.85433457985997,10,3.0,0,-34.84993937248691,-58.29278787473802,49.57362361301874,False,False,17753.06811500894
184.86346360328008,138.83972956423926,7,3.0,0,-34.69580453161589,-58.26267012062113,13.409580833636529,False,False,16840.709454850865
201.8256320718533,109.32815362655056,6,2.0,0,-34.767514834915,-58.203805951752265,7.846490719818884,False,False,59473.117716333705
265.00635201635674,132.3494254653521,6,2.0,1,-34.78267683348987,-58.21972374645557,52.00801898582211,False,False,104281.1800278396
260.6760281649899,177.90037484604844,10,3.0,0,-34.743456430735236,-58.23769613235232,32.53667522995716,False,False,31515.28359803573
244.10456386739713,168.49339004828155,10,3.0,0,-34.72346856097363,-58.28566221167105,69.40641544072972,False,False,27528.914824688123
236.74326667374095,119.68412716986236,10,3.0,1,-34.78649930040391,-58.16597058867606,37.961512460552285,False,False,32161.16018023185
251.78862987393484,171.75573415110583,10,3.0,1,-34.81716657332981,-58.18847396144709,47.90614505298662,False,False,46552.98416645056
78.55794048029819,78.0531607059152,6,1.0,0,-34.711432139224925,-58.26238634297454,7.192696412703016,True,False,5562.935179692919
71.09019210406738,743.1241874784971,5,1.0,0,40.84234877755761,-74.00884004492981,6.823056918453895,True,False,181239.80306102984
72.36544598667479,72.28083529046573,5,1.0,0,-34.7054699896621,-58.26990349036861,13.85715640650172,True,False,3090.9399765280114
71.62113324808709,769.3277318763709,9,1.0,0,40.804109430318206,-74.00524497114391,22.8922546413034,True,False,349678.17200075596
58.90078457683634,632.0864647359443,2,1.0,0,40.79514771614212,-73.99004483475315,6.991748781225325,True,False,230706.17110882615
66.20101943755726,701.8781085205119,5,1.0,0,40.77178584432963,-73.9291146605086,12.54005825734233,True,False,158205.86247362263
74.59128444571954,797.76162178339,10,1.0,0,40.68483266375741,-73.95098178732117,10.220715125483322,True,False,136935.9026488643
67.98649188397486,67.27378179300888,7,1.0,0,-34.78421007581383,-58.20253826954245,14.493511856752914,True,False,8213.016827762242
60.68837760686191,635.6944663111823,6,1.0,0,40.71677780479165,-73.92992660211091,6.494231503916895,True,False,105847.60546427545
221.4213366210563,104.01191375727282,9,3.0,0,-34.8252871170484,-58.30103716199117,8.986731378677346,False,False,229.98329868817967
68.62812597968761,720.011560830099,7,1.0,0,40.75672033176973,-73.95937735465087,22.8922546413034,True,False,164214.14071703938
128.23512675561176,100.03077370256652,7,2.0,0,-34.74773041525268,-58.21289264813783,28.52347331062953,False,True,1101.7108150010995
68.16227817365562,703.5661292636619,5,1.0,0,40.737878716655715,-73.95329433900574,5.899687567913303,True,False,258706.27956143732
58.99335453323318,611.6784732244356,5,1.0,0,40.80453772604371,-74.01123764969185,22.8922546413034,True,False,293996.5810253897
213.97495617916377,127.2480837404293,10,3.0,1,-34.77098441469549,-58.240490824940295,37.57932467082032,False,False,46069.00658316189
219.64201275352457,138.8045796540737,8,3.0,1,-34.72075618982417,-58.286723980683455,74.6497001539125,False,False,35032.532021579245
252.75839774895417,139.3235693353407,2,1.0,0,-34.81687153094583,-58.22910535780188,63.59977059379573,False,False,28112.79020873193
232.7387504548699,118.15585362206356,8,3.0,0,-34.76932770548438,-58.1833464404623,27.414544184521716,False,False,40689.43730207677
240.58156177013717,158.1365695388527,10,3.0,0,-34.73768671696358,-58.23469945561596,20.57853541701047,False,False,4643.182486902263
196.0458771531755,124.01243818080049,10,3.0,1,-34.75726938061666,-58.184613122436026,10.36250946356699,False,False,16555.84315157973
235.7731782014355,162.3523894354463,10,3.0,1,-34.67975560645059,-58.24058927575572,44.61884154813377,False,False,38041.894323096305
238.77550861405643,108.78765492734604,5,2.0,0,-34.798790860854645,-58.2767493485047,54.516246688401424,False,False,25073.818565126967
257.67254013740927,159.97064766925584,10,3.0,0,-34.68999483126614,-58.250933100194295,22.8922546413034,False,False,37731.00301687199
254.7376656493787,195.66484163097368,10,3.0,0,-34.79025230906354,-58.18665748190564,72.06275863653559,False,False,51585.23716258768
57.546890763441056,56.90565602753289,5,1.0,0,-34.777969050363374,-58.2094851240624,22.8922546413034,True,False,17018.96655028397
115.2172607758162,91.96454856091954,5,1.0,0,-34.80897634808449,-58.26400837566808,51.896638420594634,False,True,106.02318979268333
62.766991017779624,644.3285533058843,7,1.0,0,40.82079655803306,-73.98436605783174,11.7847773523375,True,False,216981.9747800204
72.15865411234404,747.6931575187501,5,1.0,0,40.84732034834302,-74.01171185324621,13.835526088327882,True,False,135972.86187578374
79.10332937000653,830.991007137673,2,1.0,0,40.81781385941196,-74.03548709698869,6.673448590689489,True,False,179452.4803426649
75.9129595828513,75.13935318990346,1,1.0,0,-34.71046291402116,-58.27181475706571,13.975293927540566,True,False,1614.6390407533893
131.25590866119938,116.51518897121952,10,1.0,0,-34.78232896430772,-58.2265492943881,44.39104282044672,False,True,9324.292244715309
219.34347623994708,113.33436604126406,10,3.0,1,-34.76541265580325,-58.18885584745925,7.36534006882072,False,False,30699.743655074795
71.05464330190007,727.5740282883019,5,1.0,0,40.794944712881716,-74.02477120170123,7.096665293065484,True,False,224906.33137373632
62.293119093601796,656.3187028327385,5,1.0,0,40.8180995630964,-74.01532376986466,3.5574133793553537,True,False,208417.5553516749
232.57897579748527,133.04474492333537,10,3.0,0,-34.741149111343226,-58.27803247324015,53.726369139134015,False,False,27598.559603842892
72.85662392350086,69.94507269063514,4,1.0,0,-34.705030874596076,-58.27018743667061,13.906703442013288,True,False,4036.325493476671
66.7279501343161,707.5298545019406,4,1.0,0,40.80257868221553,-73.97338898333189,3.9726756400164778,True,False,245407.9058541307
235.95798868500307,148.85386932451718,10,3.0,0,-34.734346224975305,-58.236646237441704,44.95023833152409,False,False,29167.80715969522
222.62066849724604,127.98150286962722,6,2.0,0,-34.79803866629656,-58.229342483982585,66.83130963961801,False,False,55048.41884165289
222.37108891269585,149.15679695933554,6,2.0,0,-34.78084471635316,-58.22517096082792,59.20493564930827,False,False,68004.07113347873
67.67435888851637,697.6628946056846,4,1.0,0,40.72923480305072,-73.98550811003619,7.0717428381153,True,False,176829.4678123575
77.02080833328596,75.41535113393753,8,1.0,0,-34.7074013558011,-58.27230139448356,13.123238656167391,True,False,2779.0552248522345
202.21482706221263,120.37600814044438,9,3.0,0,-34.71774482174872,-58.26679551536368,51.5677335294115,False,False,42581.62142005428
171.34155388582337,136.70909941187398,7,1.0,0,-34.85745786592231,-58.2676944137445,23.388632922837964,False,True,168.4153014645567
77.20382413417472,824.0816006346819,2,1.0,0,40.668748663189234,-74.00315030463547,2.193611655907844,True,False,133336.02116617508
65.41841769536384,673.0298467506158,2,1.0,0,40.70852644250775,-74.02455831181915,2.898920821288824,True,False,164957.24502312063
83.43374624761749,81.80850360902062,7,1.0,0,-34.80559833074519,-58.272528966609315,8.578604029777253,True,False,92.17029114948666
230.9960937911854,118.50088864138978,5,2.0,0,-34.81218548925226,-58.24636172946389,15.457417261799588,False,False,3785.095692215087
63.32613925605208,669.0300695138545,8,1.0,0,40.70099903230046,-73.96975030527032,2.122614595369586,True,False,143429.57189535134
65.73179403907696,695.7948100231985,4,1.0,0,40.71538704030825,-74.01245002092361,11.454786224672008,True,False,150235.88930101285
63.889470599781895,664.5444966894423,5,1.0,0,40.83576564867853,-74.0045267979267,13.680816088085235,True,False,127337.54030465642
79.81606414177426,831.7170282351399,9,1.0,0,40.66975419002305,-73.99019816759198,6.26666656277471,True,False,131497.84396213986
61.34956839554319,654.0943515435505,4,1.0,0,40.726277196390406,-74.02548608300631,7.371488211379983,True,False,161563.99388067063
72.37825164477127,777.4364939510014,5,1.0,0,40.84509211736217,-73.98353515551335,5.247099950998386,True,False,120809.14729996269
258.99551665465395,195.29581831002207,10,3.0,0,-34.72209891639157,-58.21924582034319,17.236987098339192,False,False,280.9669933136243
71.93517622259021,770.6526380998498,6,1.0,0,40.77245535428472,-73.97579807675072,12.36562528495056,True,False,160516.76699420402
217.5873216444244,128.19304714948626,8,3.0,1,-34.75491089764737,-58.17733007056832,31.05707075232174,False,False,28560.453436268428
79.26908355193832,844.8408710389757,8,1.0,0,40.74710686988378,-73.91486338418211,12.398952577360152,True,False,120977.12723119537
81.95273424114194,78.27277745243889,9,1.0,0,-34.81189711185522,-58.27554207547968,7.875939499741577,True,False,678.2419843166836
75.17438835714839,73.16134316259027,4,1.0,0,-34.70842990818821,-58.265281301872825,2.150898891964943,True,False,14712.324271503576
116.26383697167853,927.2097693088792,7,2.0,0,40.69520241409029,-73.99435007968148,28.43997162297851,False,True,331568.37815284793
65.97332044264083,689.6615084080358,3,1.0,0,40.72915714371078,-74.01481900747504,8.822171599058807,True,False,187444.50708489984
66.89983172668047,704.9750892542919,3,1.0,0,40.81573117033176,-74.00572675920345,12.057201611034536,True,False,172379.55053517252
241.63990974585408,129.6975427841913,7,3.0,1,-34.762626275676695,-58.27122008368006,30.14454543514126,False,False,30066.630616871455
64.37952602669768,684.8285021572075,7,1.0,0,40.823322468510405,-73.99102750605817,2.1865743882541926,True,False,226334.37300083443
264.9054033432594,121.75475359748062,8,3.0,0,-34.82870950493617,-58.27528929422056,45.94284377848294,False,False,32945.838326768484
79.37770507187479,828.282500491741,10,1.0,0,40.75475761717363,-73.90940654274382,9.18091983774958,True,False,105856.57500169284
248.77956461632337,130.23965050441782,7,3.0,1,-34.693414266392246,-58.28647870222793,22.8922546413034,False,False,45861.966183158525
69.78856281315609,723.7438305628224,4,1.0,0,40.7384496854009,-73.96839564971884,12.914052735161489,True,False,234545.44781997715
79.84399968428588,830.2953816923172,6,1.0,0,40.75659786975004,-73.91152666715166,11.335064677564793,True,False,158035.46672527623
72.8282059353679,774.9185211230579,4,1.0,0,40.842643666042406,-74.01122860380845,10.905515642777948,True,False,190348.70351060393
68.27596344539154,708.5576848099378,7,1.0,0,40.80218025755678,-74.00253190440627,5.5430930883652625,True,False,318440.02106319147
67.04583387386539,693.06760463397,5,1.0,0,40.800478165034974,-74.00972776737866,9.411793315175936,True,False,327798.73521245836
209.449740451196,123.83501198908915,7,3.0,1,-34.782014151177236,-58.16642996352332,59.43837387640489,False,False,33177.041021287725
65.75697803532164,686.4676764402285,4,1.0,0,40.72210555920661,-73.9938659140471,4.460446424323246,True,False,104807.05238370976
66.34482063141476,64.82128571058973,8,1.0,0,-34.70709409621152,-58.26452635532156,9.783125928627513,True,False,5772.6104671179055
199.58751139555824,81.90241744463101,3,1.0,1,-34.7774364980511,-58.245480071648785,2.455521461096004,False,False,19984.198941973813
66.97395756107817,710.7718711309705,7,1.0,0,40.787284379022694,-74.0183139795761,7.141244277796391,True,False,191392.4837647309
209.39502610010703,141.0011233417901,10,3.0,1,-34.81861838419691,-58.2543399692277,31.461456479342093,False,False,32631.655825186393
73.12092709547909,70.36117493171983,4,1.0,0,-34.70939463303948,-58.2631436018519,11.98629159720539,True,False,6684.794965830733
71.89601567338396,753.3263895580352,5,1.0,0,40.71887808707756,-73.97414220550054,13.195849695150354,True,False,152741.9015880218
246.58310820770092,110.1016934788272,10,3.0,0,-34.794715815266265,-58.181043921853544,43.20266073090368,False,False,30330.39273501708
65.80845215993328,704.0160799962778,8,1.0,0,40.724647485409434,-73.94436702044366,5.816191915796648,True,False,182719.5074776376
124.51970595711626,1224.672406249116,8,1.0,0,40.69196692474053,-73.99461831651236,47.21943103887615,False,True,269599.01880473096
71.24508489258065,760.5036586299169,5,1.0,0,40.67079386893889,-73.99453379625716,1.0473038553177718,True,False,137552.14415920246
71.60985270716503,769.6056425580557,6,1.0,0,40.69825222876583,-74.01622709864428,1.5869852375031124,True,False,200016.40073551945
64.43428852804624,62.04322157789266,7,1.0,0,-34.77846188600125,-58.2070463988168,5.841940500640002,True,False,17649.21705573138
61.28050489802453,637.5607919311408,8,1.0,0,40.80339953370025,-73.99555109498439,22.8922546413034,True,False,238255.88571556052
229.92756654247344,142.87919293839585,10,3.0,1,-34.76674821569012,-58.17709134199728,34.90906849542529,False,False,35214.870296380934
62.555168186778,651.7406405210029,6,1.0,0,40.835142498238675,-74.02470802393181,7.222180078477942,True,False,145128.04116896307
61.12955801836189,642.5161513656368,2,1.0,0,40.801074810773734,-74.00518577260654,1.883052440801534,True,False,265349.55575182557
74.47979880994181,789.8564410313747,6,1.0,0,40.6863051245796,-74.03758283411287,1.4196302582174911,True,False,145655.54526752452
248.54899834272567,157.26792227229825,8,3.0,1,-34.81639331572451,-58.21794822649131,65.24180992051691,False,False,38375.39961419348
223.02899427238543,149.30750556413614,9,3.0,0,-34.77164877942441,-58.182427232580295,57.16740918830794,False,False,43325.88865450325
63.55549980707775,678.245326570516,8,1.0,0,40.752980556586,-73.93672733122494,12.85474079337329,True,False,169383.64470312587
254.80747538364375,110.9511593920528,7,3.0,0,-34.783630528454914,-58.27751192877073,71.89906902810641,False,False,36996.63926283495
267.5458254741081,117.3550897054257,6,2.0,1,-34.80226931822958,-58.20171720061023,52.24409574463334,False,False,74907.2755782153
236.54773419751163,104.1364173432848,9,3.0,1,-34.68721058802149,-58.23198886239424,72.93584217510625,False,False,35292.74612083712
247.9812713290552,180.1086628120796,10,3.0,1,-34.808323086224334,-58.288718204072005,22.8922546413034,False,False,47239.33235452909
212.82997666121005,141.89024271802398,10,3.0,0,-34.76479223626789,-58.254566137350245,46.84996933820828,False,False,25042.876601403535
147.09864995536051,124.06830584324476,10,1.0,0,-34.817954502026,-58.23343956603523,59.928183916674385,False,True,161.15967987572236
60.48905507860871,641.1990606232487,7,1.0,0,40.78364476035001,-74.02761277480396,6.543586617274368,True,False,193436.97184429833
72.38387005740968,758.977684371039,10,1.0,0,40.66256531851194,-74.02701061015189,5.086756428969302,True,False,94614.58180123517
78.1849236333067,75.90267642310681,4,1.0,0,-34.783157452447554,-58.20251490907143,13.52288162824708,True,False,12496.951615543549
71.18144489390575,70.05224842548957,10,1.0,0,-34.708084402184895,-58.26252125261155,13.609325177520796,True,False,6183.9338370468495
69.45852661326111,711.5355285263963,7,1.0,0,40.762654144967826,-73.99779591548746,13.580068069601277,True,False,252514.42005255632
219.7768592168175,158.36707539271814,10,3.0,0,-34.73337493747642,-58.23835247775029,11.827984700144729,False,False,4579.680475396129
72.78282364698175,70.77887982323861,10,1.0,0,-34.774865545873176,-58.214609872634405,10.499588417070626,True,False,14365.379622598242
143.17261683536597,119.10295127867924,8,2.0,0,-34.81312823458963,-58.22672306118417,22.8922546413034,False,True,166.83450303772503
244.26607965442344,112.06321915057342,10,3.0,0,-34.704884481234274,-58.23842158491821,15.700825321793609,False,False,4742.544450138259
227.36964565508185,129.93738890335388,6,2.0,0,-34.806763473934716,-58.243268763976985,65.39357679204268,False,False,33716.75285987619
68.30059715009574,698.8523233114249,5,1.0,0,40.68304284213184,-73.99071745334047,6.182479248297745,True,False,121666.76139774284
75.8455966391456,74.11251767425775,3,1.0,0,-34.70755481684618,-58.265052118311736,12.547952744819453,True,False,6139.442274218997
61.15677021016651,657.8313010729624,3,1.0,0,40.77899210406507,-73.96828768666072,13.338535437246032,True,False,159428.59479015425
69.97155550331236,747.5065949765873,6,1.0,0,40.77696341883272,-73.96699428399789,4.2795735953282685,True,False,233771.6910932948
56.95149556823409,605.0134123215136,2,1.0,0,40.812474352511956,-73.98065602716018,4.905516120776213,True,False,241952.0935256328
224.89885182352097,172.74905248647542,10,3.0,1,-34.797133264111125,-58.16804152980422,19.788118265867855,False,False,231.8429093977505
66.65107865603443,698.7596033055769,6,1.0,0,40.78242981376141,-74.02383031085395,9.385532908534255,True,False,200100.193507762
241.65719440028013,190.67205798004144,10,3.0,1,-34.83351677347997,-58.29503971099345,17.53431629867879,False,False,213.0036925179751
67.71332832234584,728.5510283602808,6,1.0,0,40.74746292841827,-73.96630743832863,1.1134131830625142,True,False,203078.21780517665
178.34714714469348,79.55325582643663,7,3.0,0,-34.72495348210541,-58.26473214362413,1.0,False,False,22281.456803913807
123.23285731825617,105.06432995380776,7,2.0,0,-34.670137949506696,-58.28574852715823,19.990279295986316,False,True,133.17744182757826
69.83528571814203,714.8840105461771,4,1.0,0,40.73577183203987,-73.93897097320067,6.741594364872202,True,False,220534.92645707165
65.8708828117295,694.2604508303864,7,1.0,0,40.69299997929741,-73.99256231427951,14.234298563522914,True,False,145428.35017085235
67.89451703694247,728.4793530185252,5,1.0,0,40.7450282493094,-73.92921043808452,7.1007890707291255,True,False,165060.8158253741
229.2611530458871,177.08118803412944,10,3.0,0,-34.75608202739641,-58.22210741446349,22.8922546413034,False,False,52077.80895119316
219.03963983036687,90.52497472851051,4,1.0,0,-34.68007028192726,-58.262383180062194,16.832706216149155,False,False,1657.4628978498602
266.21048007765955,181.7737659919135,10,3.0,1,-34.73057917148105,-58.22507009473438,81.72010371044277,False,False,50300.031681603825
256.6027620610282,158.6979766665154,10,3.0,0,-34.82678655949119,-58.286997008761425,22.8922546413034,False,False,243.49352593913193
258.8489639108922,180.7632406886012,10,3.0,0,-34.8092434127114,-58.32262906219446,38.01648272441234,False,False,13383.772143025666
236.04406308385575,140.65431698885192,10,3.0,0,-34.78694176921803,-58.300837632969184,50.407608301349576,False,False,17522.978180096394
65.41748703932343,686.4644947284339,9,1.0,0,40.823558652763666,-74.00128987072046,3.288822690512334,True,False,254063.52829516705
224.23943434154756,149.32007105416233,8,3.0,1,-34.68928711398855,-58.25704351826824,11.528587156377451,False,False,10608.81772868339
72.9752785753867,784.6472598303749,6,1.0,0,40.71023498012291,-73.9666497411778,9.42433269678426,True,False,176118.50117080624
69.66104687346945,734.7222553692803,5,1.0,0,40.69796612172319,-74.01806651468944,1.3209020240949172,True,False,139453.37306629418
